"species_id","hectad_id","week_no","nrec"
"28",9,30,1
"28",9,31,1
"28",9,32,6
"28",9,33,6
"28",9,34,5
"28",9,43,1
"28",9,44,1
"28",9,45,1
"36",9,17,1
"36",9,18,2
"36",9,19,2
"36",9,20,1
"36",9,23,1
"36",9,24,1
"36",9,25,2
"36",9,26,1
"36",9,27,1
"36",9,37,1
"36",9,38,1
"36",9,39,1
"37",9,32,1
"37",9,33,1
"37",9,34,1
"37",9,38,1
"37",9,39,1
"37",9,40,1
"38",9,27,1
"38",9,28,2
"38",9,29,2
"38",9,30,1
"38",9,34,1
"38",9,35,1
"38",9,36,1
"38",9,37,1
"38",9,38,1
"38",9,39,1
"4",9,24,1
"4",9,25,1
"4",9,26,1
"4",9,27,4
"4",9,28,4
"4",9,29,4
"4",9,30,2
"4",9,31,3
"4",9,32,10
"4",9,33,9
"4",9,34,8
"4",9,35,1
"4",9,37,1
"4",9,38,1
"4",9,39,1
"40",9,25,2
"40",9,26,2
"40",9,27,3
"40",9,28,1
"40",9,29,1
"40",9,32,4
"40",9,33,4
"40",9,34,4
"40",9,36,1
"40",9,37,1
"40",9,38,1
"40",9,40,1
"40",9,41,1
"40",9,42,1
"40",9,43,1
"40",9,44,1
"40",9,45,1
"5",9,16,1
"5",9,17,1
"5",9,18,1
"5",9,22,1
"5",9,23,1
"5",9,24,2
"5",9,25,1
"5",9,26,2
"5",9,27,2
"5",9,28,3
"5",9,29,2
"5",9,30,2
"5",9,31,3
"5",9,32,11
"5",9,33,10
"5",9,34,9
"5",9,35,1
"5",9,36,1
"51",9,42,1
"51",9,43,1
"51",9,44,1
"52",9,1,1
"52",9,2,1
"52",9,4,1
"52",9,5,3
"52",9,6,3
"52",9,7,2
"52",9,9,1
"52",9,10,2
"52",9,11,2
"52",9,12,1
"52",9,13,2
"52",9,14,4
"52",9,15,6
"52",9,16,6
"52",9,17,5
"52",9,18,4
"52",9,19,5
"52",9,20,6
"52",9,21,6
"52",9,22,4
"52",9,23,5
"52",9,24,6
"52",9,25,8
"52",9,26,6
"52",9,27,13
"52",9,28,17
"52",9,29,21
"52",9,30,13
"52",9,31,13
"52",9,32,17
"52",9,33,19
"52",9,34,17
"52",9,35,10
"52",9,36,14
"52",9,37,10
"52",9,38,10
"52",9,39,3
"52",9,40,3
"52",9,41,4
"52",9,42,7
"52",9,43,11
"52",9,44,11
"52",9,45,9
"52",9,46,8
"52",9,47,8
"52",9,48,9
"52",9,49,7
"52",9,50,6
"52",9,51,7
"52",9,52,6
"52",9,53,5
"7",9,32,1
"7",9,33,1
"7",9,34,1
"8",9,26,1
"8",9,27,3
"8",9,28,3
"8",9,29,2
"15",10,17,1
"15",10,18,1
"15",10,19,1
"15",10,20,2
"15",10,21,5
"15",10,22,6
"15",10,23,5
"15",10,24,2
"15",10,25,3
"15",10,26,2
"15",10,27,2
"15",10,28,1
"15",10,29,2
"15",10,30,2
"15",10,31,2
"15",10,32,1
"15",10,33,2
"15",10,34,2
"15",10,35,3
"15",10,36,2
"15",10,37,1
"18",10,21,1
"18",10,22,1
"18",10,23,1
"18",10,29,1
"18",10,30,1
"18",10,31,2
"18",10,32,1
"18",10,33,1
"18",10,34,2
"18",10,35,3
"18",10,36,3
"18",10,37,2
"18",10,38,1
"18",10,39,2
"18",10,40,1
"18",10,41,1
"26",10,38,1
"26",10,39,1
"26",10,40,3
"26",10,41,2
"26",10,42,2
"28",10,17,1
"28",10,18,1
"28",10,19,1
"28",10,21,2
"28",10,22,2
"28",10,23,2
"28",10,27,1
"28",10,28,1
"28",10,29,1
"36",10,5,1
"36",10,6,1
"36",10,7,1
"36",10,31,1
"36",10,32,1
"36",10,33,1
"37",10,22,2
"37",10,23,2
"37",10,24,2
"38",10,26,1
"38",10,27,1
"38",10,28,1
"4",10,21,2
"4",10,22,2
"4",10,23,3
"4",10,24,1
"4",10,25,1
"4",10,30,2
"4",10,31,4
"4",10,32,5
"4",10,33,5
"4",10,34,3
"4",10,35,3
"4",10,36,1
"4",10,37,1
"40",10,3,2
"40",10,4,3
"40",10,5,4
"40",10,6,4
"40",10,7,3
"40",10,8,2
"40",10,17,1
"40",10,18,1
"40",10,19,6
"40",10,20,6
"40",10,21,16
"40",10,22,13
"40",10,23,12
"40",10,24,4
"40",10,25,2
"40",10,26,2
"40",10,27,1
"40",10,28,1
"40",10,29,1
"40",10,32,1
"40",10,33,1
"40",10,34,1
"40",10,35,1
"40",10,36,1
"40",10,37,1
"40",10,40,3
"40",10,41,5
"40",10,42,5
"40",10,43,2
"5",10,21,2
"5",10,22,2
"5",10,23,3
"5",10,24,2
"5",10,25,2
"5",10,26,1
"5",10,28,2
"5",10,29,2
"5",10,30,3
"5",10,31,2
"5",10,32,3
"5",10,33,2
"5",10,34,1
"5",10,35,1
"5",10,36,2
"5",10,37,2
"5",10,38,1
"5",10,40,3
"5",10,41,4
"5",10,42,4
"5",10,43,1
"52",10,1,6
"52",10,2,8
"52",10,3,6
"52",10,4,6
"52",10,5,6
"52",10,6,7
"52",10,7,10
"52",10,8,11
"52",10,9,7
"52",10,10,5
"52",10,11,4
"52",10,12,8
"52",10,13,14
"52",10,14,17
"52",10,15,16
"52",10,16,17
"52",10,17,15
"52",10,18,15
"52",10,19,8
"52",10,20,8
"52",10,21,6
"52",10,22,6
"52",10,23,5
"52",10,24,7
"52",10,25,12
"52",10,26,22
"52",10,27,30
"52",10,28,35
"52",10,29,33
"52",10,30,31
"52",10,31,26
"52",10,32,28
"52",10,33,25
"52",10,34,24
"52",10,35,18
"52",10,36,17
"52",10,37,17
"52",10,38,18
"52",10,39,17
"52",10,40,17
"52",10,41,14
"52",10,42,16
"52",10,43,18
"52",10,44,19
"52",10,45,21
"52",10,46,20
"52",10,47,21
"52",10,48,18
"52",10,49,17
"52",10,50,14
"52",10,51,11
"52",10,52,5
"52",10,53,7
"8",10,30,1
"8",10,31,2
"8",10,32,2
"8",10,33,1
"8",10,35,1
"8",10,36,1
"8",10,37,1
"15",11,25,1
"15",11,26,1
"15",11,27,2
"15",11,28,1
"15",11,29,1
"28",11,20,1
"28",11,21,1
"28",11,22,1
"28",11,25,1
"28",11,26,1
"28",11,27,2
"28",11,28,1
"28",11,29,1
"29",11,31,2
"29",11,32,2
"29",11,33,2
"37",11,27,2
"37",11,28,2
"37",11,29,2
"38",11,24,1
"38",11,25,3
"38",11,26,4
"38",11,27,5
"38",11,28,3
"38",11,29,2
"38",11,31,2
"38",11,32,2
"38",11,33,2
"4",11,25,1
"4",11,26,1
"4",11,27,2
"4",11,28,1
"4",11,29,1
"4",11,31,6
"4",11,32,6
"4",11,33,6
"4",11,34,1
"4",11,35,1
"4",11,36,2
"4",11,37,1
"4",11,38,1
"40",11,24,1
"40",11,25,1
"40",11,26,1
"40",11,27,1
"40",11,28,1
"40",11,29,1
"40",11,31,2
"40",11,32,2
"40",11,33,2
"40",11,34,1
"40",11,35,1
"40",11,36,1
"47",11,28,1
"47",11,29,1
"47",11,30,1
"47",11,31,1
"47",11,32,1
"47",11,33,1
"5",11,27,2
"5",11,28,2
"5",11,29,2
"5",11,31,4
"5",11,32,4
"5",11,33,5
"5",11,34,2
"5",11,35,2
"5",11,36,1
"52",11,3,1
"52",11,4,1
"52",11,5,1
"52",11,14,1
"52",11,15,1
"52",11,16,1
"52",11,27,1
"52",11,28,1
"52",11,29,2
"52",11,30,2
"52",11,31,3
"52",11,32,4
"52",11,33,3
"52",11,34,2
"52",11,40,1
"52",11,41,1
"52",11,42,2
"52",11,43,1
"52",11,44,1
"52",11,45,1
"52",11,46,1
"52",11,47,1
"52",11,48,1
"52",11,49,3
"52",11,50,4
"52",11,51,3
"52",11,52,1
"15",12,20,1
"15",12,21,1
"15",12,22,1
"15",12,24,2
"15",12,25,4
"15",12,26,5
"15",12,27,4
"15",12,28,3
"15",12,29,3
"15",12,30,3
"15",12,31,6
"15",12,32,8
"15",12,33,7
"15",12,34,5
"15",12,35,2
"15",12,36,3
"15",12,37,1
"15",12,38,1
"15",12,40,1
"15",12,41,2
"15",12,42,2
"15",12,43,1
"18",12,20,1
"18",12,21,1
"18",12,22,1
"18",12,24,1
"18",12,25,2
"18",12,26,2
"18",12,27,1
"18",12,31,1
"18",12,32,1
"18",12,33,2
"18",12,34,1
"18",12,35,1
"26",12,27,2
"26",12,28,2
"26",12,29,2
"28",12,17,1
"28",12,18,1
"28",12,19,1
"28",12,26,1
"28",12,27,2
"28",12,28,2
"28",12,29,2
"28",12,30,3
"28",12,31,6
"28",12,32,6
"28",12,33,5
"28",12,34,6
"28",12,35,7
"28",12,36,7
"28",12,37,3
"28",12,38,1
"28",12,39,6
"28",12,40,6
"28",12,41,6
"28",12,42,2
"28",12,43,3
"28",12,44,3
"28",12,45,1
"29",12,27,1
"29",12,28,1
"29",12,29,1
"29",12,32,1
"29",12,33,2
"29",12,34,2
"29",12,35,1
"36",12,17,1
"36",12,18,1
"36",12,19,1
"36",12,31,1
"36",12,32,1
"36",12,33,1
"36",12,34,1
"36",12,35,1
"36",12,36,1
"37",12,23,1
"37",12,24,1
"37",12,25,1
"37",12,31,1
"37",12,32,1
"37",12,33,1
"37",12,34,1
"37",12,35,1
"37",12,36,1
"38",12,30,1
"38",12,31,1
"38",12,32,1
"4",12,23,1
"4",12,24,2
"4",12,25,2
"4",12,26,1
"4",12,27,3
"4",12,28,4
"4",12,29,5
"4",12,30,3
"4",12,31,5
"4",12,32,5
"4",12,33,8
"4",12,34,8
"4",12,35,7
"4",12,36,4
"4",12,37,1
"4",12,38,1
"4",12,40,1
"4",12,41,1
"4",12,42,1
"40",12,11,2
"40",12,12,2
"40",12,13,2
"40",12,15,1
"40",12,16,1
"40",12,17,1
"40",12,20,1
"40",12,21,1
"40",12,22,1
"40",12,24,1
"40",12,25,2
"40",12,26,2
"40",12,27,1
"40",12,29,1
"40",12,30,2
"40",12,31,4
"40",12,32,4
"40",12,33,6
"40",12,34,4
"40",12,35,6
"40",12,36,4
"40",12,37,4
"40",12,38,1
"46",12,27,1
"46",12,28,1
"46",12,29,1
"46",12,33,1
"46",12,34,1
"46",12,35,1
"5",12,25,1
"5",12,26,1
"5",12,27,1
"5",12,31,2
"5",12,32,3
"5",12,33,6
"5",12,34,5
"5",12,35,4
"5",12,36,2
"5",12,37,1
"5",12,38,1
"51",12,12,2
"51",12,13,4
"51",12,14,5
"51",12,15,3
"51",12,16,2
"51",12,17,2
"51",12,18,2
"51",12,19,1
"51",12,21,2
"51",12,22,2
"51",12,23,3
"51",12,24,2
"51",12,25,4
"51",12,26,3
"51",12,27,5
"51",12,28,4
"51",12,29,5
"51",12,30,6
"51",12,31,6
"51",12,32,9
"51",12,33,10
"51",12,34,13
"51",12,35,11
"51",12,36,8
"51",12,37,14
"51",12,38,12
"51",12,39,11
"51",12,40,3
"51",12,41,5
"51",12,42,6
"51",12,43,7
"51",12,44,8
"51",12,45,10
"51",12,46,11
"51",12,47,8
"51",12,48,5
"51",12,49,1
"51",12,50,1
"51",12,51,2
"51",12,52,2
"51",12,53,2
"52",12,1,2
"52",12,2,4
"52",12,3,6
"52",12,4,4
"52",12,5,4
"52",12,6,3
"52",12,7,3
"52",12,8,2
"52",12,9,2
"52",12,10,2
"52",12,11,3
"52",12,12,2
"52",12,13,5
"52",12,14,4
"52",12,15,6
"52",12,16,3
"52",12,17,2
"52",12,18,1
"52",12,19,3
"52",12,20,8
"52",12,21,7
"52",12,22,8
"52",12,23,6
"52",12,24,11
"52",12,25,11
"52",12,26,15
"52",12,27,14
"52",12,28,18
"52",12,29,17
"52",12,30,19
"52",12,31,16
"52",12,32,15
"52",12,33,13
"52",12,34,13
"52",12,35,10
"52",12,36,7
"52",12,37,8
"52",12,38,10
"52",12,39,20
"52",12,40,22
"52",12,41,25
"52",12,42,24
"52",12,43,26
"52",12,44,20
"52",12,45,13
"52",12,46,7
"52",12,47,10
"52",12,48,8
"52",12,49,6
"52",12,50,3
"52",12,51,5
"52",12,52,5
"52",12,53,4
"7",12,33,1
"7",12,34,1
"7",12,35,1
"8",12,33,2
"8",12,34,3
"8",12,35,5
"8",12,36,3
"8",12,37,2
"1",13,31,1
"1",13,32,1
"1",13,33,1
"15",13,21,1
"15",13,22,1
"15",13,23,2
"15",13,24,2
"15",13,25,3
"15",13,26,2
"15",13,27,5
"15",13,28,4
"15",13,29,4
"15",13,30,1
"15",13,31,3
"15",13,32,5
"15",13,33,4
"15",13,34,2
"15",13,37,1
"15",13,38,1
"15",13,39,1
"15",13,41,1
"15",13,42,1
"15",13,43,1
"18",13,23,1
"18",13,24,1
"18",13,25,1
"18",13,27,2
"18",13,28,2
"18",13,29,2
"18",13,32,1
"18",13,33,1
"18",13,34,2
"18",13,35,2
"18",13,36,2
"18",13,37,1
"26",13,27,4
"26",13,28,4
"26",13,29,4
"28",13,23,1
"28",13,24,1
"28",13,25,1
"28",13,27,3
"28",13,28,3
"28",13,29,5
"28",13,30,3
"28",13,31,3
"28",13,32,3
"28",13,33,2
"28",13,34,2
"28",13,35,1
"28",13,36,2
"28",13,37,2
"28",13,38,2
"28",13,39,1
"28",13,40,2
"28",13,41,1
"28",13,42,1
"36",13,22,1
"36",13,23,1
"36",13,24,1
"36",13,31,1
"36",13,32,1
"36",13,33,1
"38",13,30,1
"38",13,31,1
"38",13,32,1
"4",13,23,1
"4",13,24,1
"4",13,25,1
"4",13,27,1
"4",13,28,1
"4",13,29,1
"4",13,35,1
"4",13,36,1
"4",13,37,2
"4",13,38,2
"4",13,39,2
"4",13,40,1
"40",13,8,1
"40",13,9,1
"40",13,10,1
"40",13,23,1
"40",13,24,1
"40",13,25,1
"40",13,27,1
"40",13,28,2
"40",13,29,2
"40",13,30,1
"40",13,41,1
"40",13,42,1
"40",13,43,1
"5",13,23,2
"5",13,24,2
"5",13,25,2
"5",13,27,3
"5",13,28,3
"5",13,29,3
"51",13,4,1
"51",13,5,1
"51",13,6,1
"51",13,16,1
"51",13,17,1
"51",13,18,1
"51",13,28,1
"51",13,29,1
"51",13,30,1
"51",13,31,1
"51",13,32,1
"51",13,33,3
"51",13,34,3
"51",13,35,3
"51",13,36,1
"51",13,38,3
"51",13,39,4
"51",13,40,4
"51",13,41,1
"51",13,42,1
"51",13,43,1
"51",13,44,3
"51",13,45,2
"51",13,46,2
"52",13,1,6
"52",13,2,8
"52",13,3,6
"52",13,4,3
"52",13,5,2
"52",13,6,8
"52",13,7,8
"52",13,8,7
"52",13,9,2
"52",13,10,2
"52",13,11,5
"52",13,12,10
"52",13,13,11
"52",13,14,18
"52",13,15,17
"52",13,16,20
"52",13,17,12
"52",13,18,8
"52",13,19,5
"52",13,20,10
"52",13,21,12
"52",13,22,14
"52",13,23,9
"52",13,24,11
"52",13,25,9
"52",13,26,12
"52",13,27,9
"52",13,28,13
"52",13,29,14
"52",13,30,19
"52",13,31,25
"52",13,32,25
"52",13,33,25
"52",13,34,17
"52",13,35,16
"52",13,36,15
"52",13,37,15
"52",13,38,17
"52",13,39,13
"52",13,40,15
"52",13,41,12
"52",13,42,11
"52",13,43,11
"52",13,44,12
"52",13,45,18
"52",13,46,16
"52",13,47,14
"52",13,48,13
"52",13,49,12
"52",13,50,15
"52",13,51,11
"52",13,52,8
"52",13,53,4
"8",13,26,1
"8",13,27,4
"8",13,28,5
"8",13,29,4
"8",13,30,1
"8",13,33,1
"8",13,34,1
"8",13,35,2
"8",13,36,1
"8",13,37,1
"15",14,21,1
"15",14,22,1
"15",14,23,1
"15",14,28,2
"15",14,29,2
"15",14,30,2
"15",14,31,2
"15",14,32,3
"15",14,33,3
"15",14,34,5
"15",14,35,5
"15",14,36,5
"15",14,37,1
"18",14,33,1
"18",14,34,1
"18",14,35,1
"26",14,31,2
"26",14,32,2
"26",14,33,2
"28",14,28,2
"28",14,29,2
"28",14,30,2
"28",14,32,2
"28",14,33,2
"28",14,34,2
"28",14,35,3
"28",14,36,4
"28",14,37,4
"28",14,38,1
"36",14,28,1
"36",14,29,1
"36",14,30,1
"37",14,16,1
"37",14,17,1
"37",14,18,1
"38",14,28,3
"38",14,29,6
"38",14,30,6
"38",14,31,6
"38",14,32,3
"38",14,33,3
"38",14,35,3
"38",14,36,3
"38",14,37,3
"38",14,38,2
"38",14,39,2
"38",14,40,2
"4",14,28,2
"4",14,29,4
"4",14,30,4
"4",14,31,5
"4",14,32,4
"4",14,33,4
"4",14,34,2
"4",14,35,1
"4",14,36,2
"4",14,37,2
"4",14,38,3
"4",14,39,2
"4",14,40,1
"40",14,28,4
"40",14,29,4
"40",14,30,4
"40",14,31,1
"40",14,32,1
"40",14,33,1
"40",14,34,2
"40",14,35,3
"40",14,36,4
"40",14,37,2
"40",14,38,3
"40",14,39,3
"40",14,40,3
"40",14,41,1
"40",14,43,1
"40",14,44,1
"40",14,45,1
"5",14,27,1
"5",14,28,4
"5",14,29,6
"5",14,30,5
"5",14,31,4
"5",14,32,2
"5",14,33,2
"5",14,34,5
"5",14,35,8
"5",14,36,8
"5",14,37,3
"5",14,38,1
"5",14,39,1
"5",14,40,1
"52",14,1,6
"52",14,2,7
"52",14,3,7
"52",14,4,4
"52",14,5,7
"52",14,6,5
"52",14,7,4
"52",14,10,2
"52",14,11,4
"52",14,12,5
"52",14,13,7
"52",14,14,7
"52",14,15,8
"52",14,16,5
"52",14,17,8
"52",14,18,6
"52",14,19,7
"52",14,20,3
"52",14,21,3
"52",14,22,1
"52",14,24,2
"52",14,25,4
"52",14,26,6
"52",14,27,4
"52",14,28,3
"52",14,29,4
"52",14,30,8
"52",14,31,14
"52",14,32,11
"52",14,33,9
"52",14,34,2
"52",14,35,4
"52",14,36,5
"52",14,37,10
"52",14,38,11
"52",14,39,8
"52",14,40,5
"52",14,41,3
"52",14,42,4
"52",14,43,3
"52",14,44,3
"52",14,45,3
"52",14,46,6
"52",14,47,7
"52",14,48,10
"52",14,49,7
"52",14,50,6
"52",14,51,2
"52",14,52,2
"52",14,53,3
"7",14,28,2
"7",14,29,2
"7",14,30,2
"7",14,34,4
"7",14,35,4
"7",14,36,4
"15",15,29,1
"15",15,30,1
"15",15,31,1
"15",15,33,2
"15",15,34,3
"15",15,35,3
"15",15,36,1
"28",15,19,1
"28",15,20,1
"28",15,21,1
"28",15,30,1
"28",15,31,1
"28",15,32,2
"28",15,33,2
"28",15,34,4
"28",15,35,3
"28",15,36,2
"28",15,39,1
"28",15,40,1
"28",15,41,1
"37",15,24,1
"37",15,25,1
"37",15,26,1
"38",15,33,1
"38",15,34,1
"38",15,35,1
"38",15,39,2
"38",15,40,2
"38",15,41,2
"4",15,33,1
"4",15,34,2
"4",15,35,2
"4",15,36,1
"4",15,39,1
"4",15,40,1
"4",15,41,1
"46",15,27,1
"46",15,28,3
"46",15,29,3
"46",15,30,2
"46",15,32,1
"46",15,33,1
"46",15,34,1
"5",15,33,1
"5",15,34,1
"5",15,35,1
"51",15,11,1
"51",15,12,1
"51",15,13,1
"51",15,28,2
"51",15,29,2
"51",15,30,2
"51",15,33,1
"51",15,34,2
"51",15,35,2
"51",15,36,3
"51",15,37,3
"51",15,38,3
"51",15,39,2
"51",15,40,2
"51",15,41,3
"51",15,42,4
"51",15,43,3
"51",15,44,2
"52",15,10,1
"52",15,11,1
"52",15,12,1
"52",15,15,1
"52",15,16,1
"52",15,17,1
"52",15,24,2
"52",15,25,2
"52",15,26,2
"52",15,29,1
"52",15,30,1
"52",15,31,1
"52",15,36,1
"52",15,37,1
"52",15,38,1
"52",15,41,1
"52",15,42,4
"52",15,43,4
"52",15,44,3
"52",15,45,1
"52",15,46,1
"52",15,47,1
"52",15,49,1
"52",15,50,1
"52",15,51,1
"52",15,52,1
"52",15,53,1
"15",16,26,1
"15",16,27,2
"15",16,28,2
"15",16,29,1
"15",16,31,2
"15",16,32,2
"15",16,33,2
"15",16,34,1
"15",16,35,1
"15",16,36,1
"15",16,43,1
"15",16,44,1
"15",16,45,1
"21",16,33,1
"21",16,34,1
"21",16,35,1
"26",16,25,1
"26",16,26,1
"26",16,27,1
"26",16,34,2
"26",16,35,2
"26",16,36,2
"28",16,20,1
"28",16,21,1
"28",16,22,2
"28",16,23,1
"28",16,24,1
"28",16,27,4
"28",16,28,4
"28",16,29,4
"28",16,31,1
"28",16,32,1
"28",16,33,2
"28",16,34,3
"28",16,35,3
"28",16,36,2
"28",16,41,1
"28",16,42,1
"28",16,43,1
"36",16,27,1
"36",16,28,1
"36",16,29,1
"36",16,31,1
"36",16,32,1
"36",16,33,1
"37",16,19,1
"37",16,20,2
"37",16,21,2
"37",16,22,1
"4",16,31,1
"4",16,32,1
"4",16,33,2
"4",16,34,3
"4",16,35,3
"4",16,36,2
"40",16,17,1
"40",16,18,1
"40",16,19,1
"40",16,22,1
"40",16,23,1
"40",16,24,1
"5",16,25,1
"5",16,26,2
"5",16,27,3
"5",16,28,2
"5",16,29,1
"5",16,33,2
"5",16,34,5
"5",16,35,5
"5",16,36,3
"52",16,1,3
"52",16,2,4
"52",16,3,3
"52",16,4,2
"52",16,5,1
"52",16,6,1
"52",16,7,2
"52",16,8,3
"52",16,9,2
"52",16,10,2
"52",16,11,3
"52",16,12,7
"52",16,13,11
"52",16,14,11
"52",16,15,7
"52",16,16,9
"52",16,17,7
"52",16,18,9
"52",16,19,2
"52",16,20,2
"52",16,22,1
"52",16,23,1
"52",16,24,1
"52",16,25,1
"52",16,26,4
"52",16,27,8
"52",16,28,11
"52",16,29,14
"52",16,30,15
"52",16,31,16
"52",16,32,12
"52",16,33,8
"52",16,34,4
"52",16,35,4
"52",16,36,5
"52",16,37,6
"52",16,38,10
"52",16,39,17
"52",16,40,19
"52",16,41,15
"52",16,42,7
"52",16,43,8
"52",16,44,9
"52",16,45,10
"52",16,46,7
"52",16,47,6
"52",16,48,5
"52",16,49,6
"52",16,50,8
"52",16,51,9
"52",16,52,6
"52",16,53,4
"15",17,26,1
"15",17,27,1
"15",17,28,2
"15",17,29,2
"15",17,30,2
"15",17,31,2
"15",17,32,1
"15",17,33,1
"15",17,34,8
"15",17,35,8
"15",17,36,9
"15",17,37,5
"15",17,38,5
"15",17,39,4
"15",17,41,1
"15",17,42,1
"15",17,43,1
"18",17,26,1
"18",17,27,1
"18",17,28,1
"18",17,32,1
"18",17,33,1
"18",17,34,2
"18",17,35,1
"18",17,36,1
"18",17,37,1
"18",17,38,1
"18",17,39,1
"19",17,26,1
"19",17,27,1
"19",17,28,1
"19",17,33,1
"19",17,34,3
"19",17,35,3
"19",17,36,2
"21",17,33,1
"21",17,34,1
"21",17,35,1
"26",17,25,1
"26",17,26,1
"26",17,27,1
"26",17,31,1
"26",17,32,1
"26",17,33,2
"26",17,34,1
"26",17,35,2
"26",17,36,1
"26",17,37,1
"28",17,26,2
"28",17,27,2
"28",17,28,2
"28",17,30,1
"28",17,31,1
"28",17,32,1
"28",17,34,1
"28",17,35,1
"28",17,36,1
"36",17,16,4
"36",17,17,4
"36",17,18,4
"36",17,26,1
"36",17,27,1
"36",17,28,1
"36",17,29,1
"36",17,30,1
"36",17,31,1
"36",17,35,1
"36",17,36,1
"36",17,37,1
"37",17,29,1
"37",17,30,1
"37",17,31,2
"37",17,32,1
"37",17,33,1
"37",17,35,1
"37",17,36,1
"37",17,37,1
"4",17,34,1
"4",17,35,1
"4",17,36,1
"40",17,26,1
"40",17,27,1
"40",17,28,2
"40",17,29,1
"40",17,30,1
"40",17,33,1
"40",17,34,1
"40",17,35,1
"40",17,37,6
"40",17,38,6
"40",17,39,6
"42",17,41,1
"42",17,42,1
"42",17,43,1
"5",17,25,1
"5",17,26,3
"5",17,27,3
"5",17,28,2
"5",17,31,3
"5",17,32,3
"5",17,33,4
"5",17,34,5
"5",17,35,5
"5",17,36,4
"5",17,37,2
"5",17,38,2
"5",17,39,2
"52",17,1,1
"52",17,2,1
"52",17,10,1
"52",17,11,1
"52",17,12,2
"52",17,13,3
"52",17,14,3
"52",17,15,3
"52",17,16,1
"52",17,17,1
"52",17,22,1
"52",17,23,2
"52",17,24,2
"52",17,25,1
"52",17,26,2
"52",17,27,2
"52",17,28,2
"52",17,29,2
"52",17,30,4
"52",17,31,6
"52",17,32,5
"52",17,33,4
"52",17,34,3
"52",17,35,2
"52",17,36,1
"52",17,37,1
"52",17,38,2
"52",17,39,3
"52",17,40,2
"52",17,41,2
"52",17,42,1
"52",17,43,1
"52",17,53,1
"15",18,18,1
"15",18,19,1
"15",18,20,1
"15",18,38,1
"15",18,39,1
"15",18,40,1
"15",18,41,2
"15",18,42,2
"15",18,43,2
"18",18,30,1
"18",18,31,1
"18",18,32,1
"18",18,36,1
"18",18,37,1
"18",18,38,1
"28",18,33,1
"28",18,34,1
"28",18,35,1
"28",18,36,1
"28",18,37,3
"28",18,38,3
"28",18,39,3
"28",18,40,1
"28",18,41,2
"28",18,42,2
"28",18,43,2
"28",18,44,1
"29",18,22,1
"29",18,23,1
"29",18,24,1
"36",18,34,1
"36",18,35,1
"36",18,36,1
"37",18,28,1
"37",18,29,1
"37",18,30,1
"37",18,36,1
"37",18,37,1
"37",18,38,1
"38",18,24,1
"38",18,25,1
"38",18,26,1
"38",18,29,1
"38",18,30,1
"38",18,31,1
"38",18,39,3
"38",18,40,3
"38",18,41,3
"4",18,34,1
"4",18,35,1
"4",18,36,2
"4",18,37,1
"4",18,38,1
"40",18,30,1
"40",18,31,1
"40",18,32,1
"40",18,36,1
"40",18,37,1
"40",18,38,1
"40",18,41,2
"40",18,42,2
"40",18,43,2
"5",18,18,1
"5",18,19,1
"5",18,20,1
"5",18,23,1
"5",18,24,1
"5",18,25,1
"5",18,36,1
"5",18,37,1
"5",18,38,1
"52",18,1,3
"52",18,2,4
"52",18,3,1
"52",18,4,1
"52",18,5,1
"52",18,6,1
"52",18,7,2
"52",18,8,2
"52",18,9,2
"52",18,10,1
"52",18,11,1
"52",18,12,2
"52",18,13,2
"52",18,14,2
"52",18,15,1
"52",18,16,5
"52",18,17,5
"52",18,18,5
"52",18,19,1
"52",18,20,1
"52",18,21,1
"52",18,22,2
"52",18,23,3
"52",18,24,5
"52",18,25,5
"52",18,26,3
"52",18,27,2
"52",18,28,3
"52",18,29,5
"52",18,30,4
"52",18,31,5
"52",18,32,6
"52",18,33,8
"52",18,34,8
"52",18,35,6
"52",18,36,21
"52",18,37,19
"52",18,38,18
"52",18,39,4
"52",18,40,5
"52",18,41,7
"52",18,42,6
"52",18,43,5
"52",18,44,6
"52",18,45,5
"52",18,46,4
"52",18,47,2
"52",18,48,1
"52",18,49,2
"52",18,50,3
"52",18,51,4
"52",18,52,3
"52",18,53,4
"15",19,24,2
"15",19,25,2
"15",19,26,3
"15",19,27,1
"15",19,28,1
"15",19,30,1
"15",19,31,1
"15",19,32,1
"15",19,34,3
"15",19,35,3
"15",19,36,4
"15",19,37,14
"15",19,38,14
"15",19,39,26
"15",19,40,13
"15",19,41,13
"18",19,34,1
"18",19,35,1
"18",19,36,1
"2",19,31,1
"2",19,32,1
"2",19,33,1
"21",19,36,1
"21",19,37,1
"21",19,38,1
"26",19,23,2
"26",19,24,4
"26",19,25,4
"26",19,26,2
"28",19,24,2
"28",19,25,2
"28",19,26,2
"28",19,32,1
"28",19,33,2
"28",19,34,2
"28",19,35,2
"28",19,36,1
"28",19,37,1
"28",19,39,5
"28",19,40,5
"28",19,41,5
"36",19,18,2
"36",19,19,4
"36",19,20,4
"36",19,21,2
"36",19,23,1
"36",19,24,1
"36",19,25,1
"37",19,24,2
"37",19,25,2
"37",19,26,4
"37",19,27,2
"37",19,28,3
"37",19,29,1
"37",19,30,1
"4",19,23,2
"4",19,24,2
"4",19,25,2
"4",19,27,1
"4",19,28,1
"4",19,29,1
"4",19,30,1
"4",19,31,1
"4",19,32,1
"4",19,33,3
"4",19,34,3
"4",19,35,3
"40",19,21,2
